"cardnum_amount_month_diff_avg_1","cardnum_amount_month_diff_sum_1","cardnum_amount_avg_1","cardnum_amount_avg_3","cardnum_amount_month_diff_sum_3","merchantnum_amount_month_diff_max_1","cardnum_amount_week_diff_sum_3","cardnum_amount_week_diff_sum_1","merchantnum_amount_sum_1","cardnum_amount_sum_1","cardnum_amount_max_1","merchantnum_amount_avg_1","merchantnum_amount_week_diff_avg_1","cardnum_amount_week_diff_sum_7","cardnum_amount_avg_7","cardnum_amount_sum_3","merchantnum_amount_max_3","cardnum_amount_month_diff_avg_7","merchantnum_amount_month_diff_sum_1","cardnum_amount_month_diff_sum_15","cardnum_amount_week_diff_sum_15","merchantnum_amount_month_diff_avg_3","cardnum_amount_week_diff_max_3","cardnum_amount_max_3","cardnum_amount_month_diff_avg_15","Fraud"
-380.5936,-380.5936,3.62,3.62,-779.788,-377.0936,-788.1555,-371.8091,14.36,3.62,3.62,4.786667,-370.6425,-788.1555,3.62,7.24,126.37,-389.894,-1138.281,-1930.012,-1974.612,-374.8848,-371.8091,3.62,-321.6687,0
-316.4198,-316.4198,49.95,52.475,-638.1537,-316.4198,-698.8092,-360.4108,89.95,49.95,49.95,44.975,-365.3858,-698.8092,52.475,104.95,608.52,-319.0769,-642.7896,-1686.106,-1823.519,-137.0012,-338.3985,55,-337.2211,0
412.0019,412.0019,869.02,869.02,412.0019,412.0019,465.8197,465.8197,956.47,869.02,869.02,478.235,75.03468,465.8197,869.02,869.02,869.02,412.0019,42.43378,412.0019,465.8197,21.21689,465.8197,869.02,412.0019,0
-265.6798,-265.6798,100.69,137.845,-474.8934,-265.6798,-508.9055,-280.7051,100.69,100.69,100.69,100.69,-280.7051,-7.303923,390.23,275.69,100.69,11.96431,-265.6798,35.89294,-7.303923,-265.6798,-228.2003,175,11.96431,0
-52.8245,-211.298,312.15,370.6383,20.82829,451.0055,-209.369,-392.843,4023.3,1248.6,582.32,268.22,-142.1408,-10.44537,396.835,2223.83,1074.52,25.84125,-1451.317,818.0768,393.0551,-26.26593,422.8549,804.25,58.43406,0
-324.0198,-324.0198,42.35,42.35,-324.0198,-324.0198,-377.6164,-377.6164,42.35,42.35,42.35,42.35,-377.6164,1568.805,1191.085,42.35,42.35,824.7152,-324.0198,1649.43,1568.805,-324.0198,-377.6164,42.35,824.7152,0
-340.6992,-340.6992,82.95,756.2333,997.7525,-340.6992,1090.706,-320.2503,82.95,82.95,82.95,82.95,-320.2503,1090.706,756.2333,2268.7,82.95,332.5842,-340.6992,997.7525,1090.706,-340.6992,847.6015,1241,332.5842,0
-39.34819,-39.34819,383,383,-39.34819,364.9118,1.604851,1.604851,2195.16,383,383,548.79,167.3949,1.604851,383,383,787.26,-39.34819,505.7672,-39.34819,1.604851,126.4418,1.604851,383,-39.34819,0
-192.5118,-385.0236,167.525,115.2167,-796.7718,-89.98682,-851.5077,-451.7469,270.05,335.05,270.05,270.05,-123.3485,584.0732,541.9075,345.65,270.05,159.7818,-89.98682,3818.227,3659.395,-89.98682,-123.3485,270.05,424.2474,0
-392.7935,-392.7935,6.67,4.67,-1184.381,-285.0635,-1140.183,-374.7251,702.41,6.67,6.67,14.3349,-367.0603,-2125.613,93.61571,14.01,114.4,-305.8478,-18871.3,-6447.144,-6514.688,-387.4717,-374.7251,6.67,-322.3572,0
-369.4635,-369.4635,30,30,-369.4635,-369.4635,-373.2003,-373.2003,30,30,30,30,-373.2003,-763.1667,30,30,30,-369.4635,-369.4635,-1108.391,-1126.565,-369.4635,-373.2003,30,-369.4635,0
-344.1382,-688.2764,78.21,71.80667,-1051.625,-295.9282,-921.8374,-594.4383,126.42,156.42,126.42,126.42,-249.0091,-921.8374,71.80667,215.42,126.42,-350.5415,-295.9282,-1051.625,-921.8374,-295.9282,-249.0091,126.42,-350.5415,0
-361.2478,-3251.23,3.726667,3.726667,-3251.23,-338.0345,-3507.046,-3507.046,191.84,33.54,3.74,6.615172,-386.7833,-4301.235,3.919091,33.54,31.14,-367.3261,-10392.42,-4436.431,-4707.976,-365.2296,-389.6585,3.74,-369.7026,0
995.8108,995.8108,1419.46,531.5033,323.5625,995.8108,368.143,999.4936,1449.81,1419.46,1419.46,724.905,304.9386,368.143,531.5033,1594.51,1419.46,107.8542,602.5117,323.5625,368.143,57.48226,999.4936,1419.46,107.8542,0
-357.1739,-357.1739,19.56,38.33333,-1030.161,-357.1739,-1091.763,-400.4064,19.56,19.56,19.56,19.56,-400.4064,-2149.555,144.63,115,19.56,-238.6487,-357.1739,1398.432,1041.652,-357.1739,-312.9485,80.45,107.5717,0
-142.1948,-284.3896,224.175,224.175,-284.3896,-284.1198,-338.4469,-338.4469,82.25,448.35,366.1,82.25,-311.1485,-338.4469,224.175,448.35,82.25,-142.1948,-284.1198,-239.0989,-360.2436,-284.1198,-27.29845,366.1,-47.81978,0
-202.9485,-811.7941,196.515,353.4533,-414.0917,-212.4635,-521.9476,-893.8056,187,786.06,288,187,-232.9664,-521.9476,353.4533,3181.08,187,-46.01019,-212.4635,-414.0917,-521.9476,-212.4635,503.7997,907,-46.01019,0
642.0026,1284.005,1080.5,1113.4,2699.61,1458.503,2918.011,1398.21,4092.71,2161,1897,511.5888,130.1936,7993.851,1010.133,4453.6,1897,595.7774,584.7307,7360.239,7507.598,73.09133,1613.601,2000,306.6766,0
639.9632,639.9632,1000,1000,639.9632,639.9632,618.6049,618.6049,1000,1000,1000,1000,618.6049,237.2673,462.4967,1000,1000,68.1135,639.9632,-2481.13,-2382.292,639.9632,618.6049,1000,-248.113,0
-361.2345,-361.2345,3.74,3.676667,-1083.893,-175.1745,-1178.967,-399.4603,506.61,3.74,3.74,7.915781,-395.2845,-1992.399,3.664,11.03,189.8,-361.3105,-22851.76,-3497.985,-3874.96,-355.824,-389.7285,3.74,-349.7985,0
-223.8564,-671.5693,142.5133,142.5133,-671.5693,-123.6498,-832.3592,-832.3592,242.72,427.54,242.72,242.72,-177.2464,-832.3592,142.5133,427.54,242.72,-223.8564,-123.6498,-1387.007,-1554.736,-123.6498,-177.2464,242.72,-277.4014,0
6.350834,6.350834,430,117.3675,-1106.82,6.350834,-1121.526,48.60485,430,430,430,430,48.60485,-1011.493,199.894,469.47,430,-188.638,6.350834,-1100.36,-1188.692,6.350834,48.60485,430,-183.3933,0
-390.2782,-390.2782,32.07,32.07,-390.2782,-390.2782,-343.3591,-343.3591,32.07,32.07,32.07,32.07,-343.3591,-343.3591,32.07,32.07,32.07,-390.2782,-390.2782,-390.2782,-343.3591,-390.2782,-343.3591,32.07,-390.2782,0
-408.4974,-408.4974,30,761.036,1784.79,-408.4974,1818.619,-389.9664,30,30,30,30,-389.9664,2262.363,648.88,3805.18,30,260.0437,-408.4974,812.7118,795.2116,-408.4974,2547.792,2941.19,62.51629,0
340.9965,340.9965,740.46,740.46,340.9965,340.9965,359.0649,359.0649,740.46,740.46,740.46,740.46,359.0649,359.0649,740.46,740.46,740.46,340.9965,340.9965,694.6059,711.2658,340.9965,359.0649,740.46,173.6515,0
430.4552,1721.821,796.825,806.774,2202.021,144.7102,2084.847,1613.706,511.08,3187.3,1775,511.08,117.6815,1734.486,682.3117,4033.87,2156.33,315.9419,144.7102,7151.492,6831.278,1065.638,1381.602,1775,715.1492,0
-107.7939,-107.7939,268.94,268.94,-107.7939,-107.7939,-112.4551,-112.4551,268.94,268.94,268.94,268.94,-112.4551,-118.6406,356.3733,268.94,268.94,-20.36061,-107.7939,1556.936,1439.582,-107.7939,-112.4551,268.94,259.4894,0
-301.7339,-3922.541,75,75,-3922.541,-301.7339,-3983.137,-3983.137,975,975,75,75,-306.3951,-3983.137,75,975,75,-301.7339,-3922.541,-3979.323,-4080.712,-301.7339,-306.3951,75,-248.7077,0
320.0908,960.2725,743.74,916.2325,1994.519,-173.7692,2040.449,1000.138,249.88,2231.22,1141.7,249.88,-160.4808,4017.493,1072.288,3664.93,249.88,665.6891,-173.7692,3994.135,4017.493,-233.9388,1040.312,1433.71,665.6891,0
-342.7468,-342.7468,17.29,17.29,-342.7468,-342.7468,-385.9103,-385.9103,17.29,17.29,17.29,17.29,-385.9103,1208.231,787.43,17.29,17.29,410.0304,-342.7468,472.7498,330.4131,-342.7468,-385.9103,17.29,67.53569,0
-343.121,-343.121,42.96,42.96,-343.121,-343.121,-367.4008,-367.4008,42.96,42.96,42.96,42.96,-367.4008,-739.4872,45.42,42.96,42.96,-340.661,-343.121,-1335.981,-1371.507,-343.121,-367.4008,42.96,-333.9953,0
-427.0374,-427.0374,11.46,11.46,-427.0374,-380.0674,-374.9391,-374.9391,735.35,11.46,11.46,5.656538,-380.7426,-2402.743,5.91,11.46,58.43,-371.3183,-56269.31,-2946.438,-3136.631,-428.7582,-374.9391,11.46,-368.3047,0
1000.71,1000.71,1367.08,1367.08,1000.71,2130.88,963.8797,963.8797,7721.44,1367.08,1367.08,1286.907,883.7063,963.8797,1367.08,1367.08,2497.25,1000.71,5523.221,2343.662,2369.534,955.6729,963.8797,1367.08,781.2206,0
1178.853,1178.853,1538.89,1538.89,1178.853,1178.853,1152.491,1152.491,1538.89,1538.89,1538.89,1538.89,1152.491,4735.592,1065.411,1538.89,1538.89,666.9504,1178.853,7787.339,7760.184,-22.67585,1152.491,1538.89,599.0261,0
2046.619,2046.619,2432.7,1464.85,2157.538,2046.619,2145.105,2029.5,2597.63,2432.7,2432.7,1298.815,895.6147,2427.755,799.15,2929.7,2432.7,413.069,1825.468,1202.576,974.4658,333.6565,2029.5,2432.7,85.89826,0
193.7276,387.4552,632.225,632.225,387.4552,446.4726,458.0494,458.0494,1662.07,1264.45,884.97,237.4386,-165.7617,458.0494,632.225,1264.45,884.97,193.7276,-1407.412,723.0603,873.8895,-236.5166,481.7697,884.97,180.7651,0
-363.8144,-363.8144,39,39,-363.8144,-363.8144,-347.3991,-347.3991,39,39,39,39,-347.3991,-347.3991,39,39,39,-363.8144,-363.8144,-355.3488,-346.4799,-363.8144,-347.3991,39,-177.6744,0
-297.8636,-297.8636,86.35,86.35,-297.8636,-297.8636,-307.0485,-307.0485,86.35,86.35,86.35,86.35,-307.0485,-461.2488,167.675,86.35,86.35,-216.5386,-297.8636,-1826.525,-1968.47,-297.8636,-307.0485,86.35,-260.9322,0
1493.396,1493.396,1892.86,1892.86,1493.396,1493.396,1517.431,1517.431,1892.86,1892.86,1892.86,1892.86,1517.431,1517.431,1892.86,1892.86,2160.15,1493.396,1493.396,2114.183,2136.032,617.8245,1517.431,1892.86,1057.091,0
-339.4974,-339.4974,99,100.5,-675.9948,-339.4974,-622.1667,-320.9664,99,99,99,99,-320.9664,-896.5649,174.85,201,195,-224.4171,-339.4974,-2813.443,-3029.479,-291.4974,-301.2003,102,-187.5629,0
-83.45394,-83.45394,293.28,293.28,-83.45394,-83.45394,-100.1185,-100.1185,293.28,293.28,293.28,293.28,-100.1185,-100.1185,293.28,293.28,293.28,-83.45394,-83.45394,292.0825,264.5208,-83.45394,-100.1185,293.28,146.0413,0
83.07181,166.1436,505.42,644.975,2226.268,-259.1482,2355.643,238.0418,195.84,1010.84,978.2,97.92,-288.4791,3739.179,651.4627,6449.75,197.47,229.1145,-648.8564,1784.797,2350.84,-291.2449,1284.154,1704.12,68.64604,0
-231.4939,-3240.914,154.5871,157,-3665.296,7.318978,-3727.915,-3245.367,2164.22,2164.22,393.4,154.5871,-231.812,-4089.878,162.4906,2512,393.4,-223.5905,-3240.914,139.757,258.9944,-271.2159,7.000896,393.4,6.076391,0
-273.6492,-273.6492,150,150,-273.6492,-273.6492,-269.9664,-269.9664,150,150,150,150,-269.9664,-269.9664,150,150,150,-273.6492,-273.6492,-273.6492,-269.9664,-273.6492,-269.9664,150,-273.6492,0
-67.99439,-67.99439,334.82,257.3725,-469.6432,-67.99439,-611.8043,-46.57515,334.82,334.82,334.82,334.82,-46.57515,925.3988,558.915,1029.49,334.82,186.9362,-67.99439,1121.617,925.3988,-67.99439,0.8336083,420.8,186.9362,0
-290.3445,-290.3445,74.63,74.63,-290.3445,-290.3445,-328.5703,-328.5703,74.63,74.63,74.63,74.63,-328.5703,-789.2819,138.4267,74.63,74.63,-265.6643,-290.3445,-2000.179,-1887.386,-290.3445,-328.5703,74.63,-250.0223,0
-398.6729,-3189.383,24.97625,16.00286,-5519.337,-319.1292,-5487.086,-3083.076,639.67,199.81,30.7,15.23024,-395.1305,-7005.418,13.68333,224.04,416,-397.2335,-17153.59,-10964.71,-11092.15,-406.9604,-379.6608,30.7,-365.4905,0
995.8108,995.8108,1419.46,531.5033,323.5625,995.8108,368.143,999.4936,1449.81,1419.46,1419.46,724.905,304.9386,368.143,531.5033,1594.51,1419.46,107.8542,602.5117,323.5625,368.143,57.48226,999.4936,1419.46,107.8542,0
-372.7989,-2236.794,3.935,4.988571,-2602.218,-357.4039,-2700.9,-2336.781,223.68,23.61,5.16,5.735385,-387.6631,-4365.925,4.523636,34.92,27.2,-367.6565,-14468.94,-5967.015,-6322.329,-371.2082,-364.1191,11.31,-372.9384,0
-143.9236,-143.9236,240.29,240.29,-143.9236,-143.9236,-153.1085,-153.1085,240.29,240.29,240.29,240.29,-153.1085,1526.982,903.3267,240.29,240.29,519.113,-143.9236,2081.242,2095.984,-143.9236,-153.1085,240.29,520.3104,0
-229.0873,-687.2618,147.6467,147.6467,-687.2618,48.30606,-788.1423,-788.1423,678.15,442.94,425.04,48.43929,-361.9215,-788.1423,147.6467,442.94,556.53,-229.0873,-4596.125,-369.8386,-530.6487,-300.6403,14.67924,425.04,-92.45966,0
727.4036,2909.614,1104.138,1104.138,2909.614,867.5161,2842.956,2842.956,1434.55,4416.55,1986,717.275,323.8765,7443.145,977.1485,4416.55,1244.25,600.4145,681.0821,7827.803,7421.067,340.5411,1592.602,1986,460.459,0
-286.5695,-573.139,78.405,78.405,-573.139,-329.0445,-663.9115,-663.9115,35.93,156.81,120.88,35.93,-374.4308,-663.9115,78.405,156.81,35.93,-286.5695,-329.0445,-573.139,-663.9115,-329.0445,-289.4808,120.88,-286.5695,0
-395.7935,-395.7935,3.67,3.67,-395.7935,-349.9635,-382.7291,-382.7291,206.23,3.67,3.67,5.427105,-380.972,-2868.236,79.37333,3.67,49.5,-302.5672,-14973.38,-5897.548,-6031.791,-393.7487,-382.7291,3.67,-327.6416,0
-229.481,-229.481,156.6,156.6,-229.481,-229.481,-224.7951,-224.7951,156.6,156.6,156.6,156.6,-224.7951,-224.7951,156.6,156.6,156.6,-229.481,-229.481,-904.9431,-941.46,-229.481,-224.7951,156.6,-301.6477,0
-211.0868,-211.0868,148.95,148.95,-211.0868,-211.0868,-244.4485,-244.4485,148.95,148.95,148.95,148.95,-244.4485,-632.6988,81.95,148.95,148.95,-309.893,-211.0868,-1652.379,-1693.285,-211.0868,-244.4485,148.95,-330.4759,0
-194.6245,-389.249,170.35,226.1475,-558.0986,-164.9745,-597.1266,-410.1583,340.7,340.7,200,170.35,-205.0791,-597.1266,226.1475,904.59,200,-139.5246,-389.249,-558.0986,-597.1266,-212.7563,172.4809,547.91,-139.5246,0
-155.5635,-155.5635,243.9,243.9,-155.5635,-155.5635,-166.4608,-166.4608,355.21,243.9,243.9,177.605,-232.7558,-166.4608,243.9,243.9,243.9,-155.5635,-443.717,-1184.991,-1243.214,-236.6585,-166.4608,243.9,-197.4985,0
-171.8144,-171.8144,231,399.4,-6.828778,-171.8144,-14.76108,-179.3608,231,231,231,231,-179.3608,-14.76108,399.4,798.8,231,-3.414389,-171.8144,3152.396,3387.07,-171.8144,164.5997,567.8,394.0495,0
-371.4635,-371.4635,28,570.8,685.3459,-371.4635,646.4722,-391.9664,28,28,28,28,-391.9664,-28.91015,393.2,2283.2,28,-6.263521,-371.4635,-337.4952,-313.7705,-371.4635,739.6392,1150,-33.74952,0
1773.63,1773.63,2140,1235,1737.26,1773.63,1673.401,1736.8,2140,2140,2140,2140,1736.8,1113.985,622.54,2470,2140,208.7152,1773.63,445.7393,376.483,1063.63,1736.8,2140,31.83852,0
-392.4635,-392.4635,7,72.594,-1610.55,-392.4635,-1582.979,-403.3608,7,7,7,7,-403.3608,-3871.611,40.90273,362.97,7,-348.3801,-392.4635,-5313.028,-5251.219,-392.4635,-196.3951,185,-354.2019,0
-306.6492,-306.6492,117,117,-306.6492,-306.6492,-269.3991,-269.3991,117,117,117,117,-269.3991,-269.3991,117,117,117,-306.6492,-306.6492,-409.465,-257.4473,-306.6492,-269.3991,117,-68.24417,0
-372.9789,-1491.916,3.755,3.657778,-3357.685,-368.9839,-3447.65,-1558.574,55.15,15.02,3.8,5.013636,-388.3848,-26091.02,7.358438,32.92,58.85,-369.3755,-4088.923,-52566.65,-56286.52,-368.7786,-377.0251,4.37,-367.599,0
-235.1368,-235.1368,124.9,616.45,415.8451,-235.1368,429.1408,-285.4608,124.9,124.9,124.9,124.9,-285.4608,314.2944,512.6733,1232.9,124.9,99.1053,-235.1368,-929.195,-1041.481,-235.1368,714.6015,1108,-84.47227,0
-298.9745,-298.9745,66,66,-298.9745,-298.9745,-344.3608,-344.3608,66,66,66,66,-344.3608,-344.3608,66,66,66,-298.9745,-298.9745,32.80651,-86.38997,-298.9745,-344.3608,66,10.9355,0
124.5365,124.5365,524,388.8271,-74.45465,124.5365,40.02066,130.6015,524,524,524,524,130.6015,-670.2424,332.0882,2721.79,524,-67.37534,124.5365,1767.41,1945.091,3.536479,598.4249,979.82,80.3368,0
-184.4082,-368.8164,237.94,237.94,-368.8164,262.1618,-296.9182,-296.9182,1520.9,475.88,311.8,506.9667,120.5676,-894.9185,345.6835,475.88,684.51,-58.59764,253.8554,-706.2539,-748.7636,84.61848,-74.5991,311.8,-27.16361,0
2044.786,2044.786,2429,2429,2044.786,2044.786,2018.639,2018.639,5608.91,2429,2429,1121.782,711.4212,2018.639,2429,2429,2429,2044.786,3687.842,2044.786,2018.639,515.5947,2018.639,2429,2044.786,0
-360.3945,-720.789,4.58,4.58,-720.789,49.0255,-830.7728,-830.7728,1197.94,9.16,5.04,54.45182,-365.5146,-1214.172,4.053333,9.16,414,-360.9212,-6831.499,-1082.763,-1214.172,-307.2109,-414.9264,5.04,-360.9212,0
-345.341,-345.341,40.74,185.15,-401.862,-345.341,-404.4936,-352.6585,40.74,40.74,40.74,40.74,-352.6585,-784.46,136.7667,370.3,40.74,-266.7865,-345.341,-1144.949,-1165.88,-345.341,-51.83515,329.56,-286.2373,0
96.88636,96.88636,481.1,481.1,96.88636,96.88636,87.70155,87.70155,481.1,481.1,481.1,481.1,87.70155,742.2394,520.3917,481.1,481.1,141.0228,96.88636,-419.3787,-761.6704,96.88636,87.70155,481.1,-19.97041,0
110.9502,110.9502,477.32,477.32,110.9502,2108.63,83.92155,83.92155,2952.32,477.32,477.32,1476.16,1082.762,1571.242,651.765,477.32,2475,227.5851,2219.58,1014.021,1175.762,1109.79,83.92155,477.32,144.8602,0
-73.50742,-73.50742,364.99,364.99,-73.50742,267.6926,-38.21032,-38.21032,1679.17,364.99,364.99,419.7925,16.59218,-38.21032,364.99,364.99,706.19,-73.50742,-74.81967,966.8141,952.6674,10.08111,-38.21032,364.99,241.7035,0
-31.73394,-31.73394,345,345,-31.73394,-31.73394,-74.96639,-74.96639,345,345,345,345,-74.96639,-74.96639,345,345,345,-31.73394,-31.73394,-383.6679,-443.5648,-31.73394,-74.96639,345,-191.8339,0
-248.3574,-248.3574,190.14,190.14,-248.3574,-248.3574,-220.2208,-220.2208,190.14,190.14,190.14,190.14,-220.2208,144.1086,453.6233,190.14,190.14,50.07018,-248.3574,124.8095,94.42784,-248.3574,-220.2208,190.14,31.20238,0
-298.7339,-298.7339,78,168.5,-416.4679,-298.7339,-486.1667,-341.9664,78,78,78,78,-341.9664,-330.1152,295.4833,337,205.65,-81.25061,-298.7339,-534.3358,-637.3636,-234.9089,-144.2003,259,-133.5839,0
-292.8998,-292.8998,73.47,60.995,-610.7496,-292.8998,-691.5711,-336.8908,73.47,73.47,73.47,73.47,-336.8908,-1020.34,59.87333,121.99,242.55,-306.4964,-292.8998,-1055.439,-1229.951,-267.7931,-336.8908,73.47,-211.0878,0
268.6302,268.6302,635,635,268.6302,268.6302,241.6015,241.6015,635,635,635,635,241.6015,241.6015,635,635,635,268.6302,268.6302,268.6302,241.6015,268.6302,241.6015,635,268.6302,0
-198.5045,-198.5045,166.47,354.555,-20.83899,-198.5045,-65.6836,-226.9285,166.47,166.47,166.47,166.47,-226.9285,-638.9242,235.5675,709.11,166.47,-129.407,-198.5045,1106.803,587.9837,-198.5045,161.2449,542.64,73.78684,0
-178.0092,-178.0092,245.64,270.345,-282.4227,-178.0092,-227.1043,-135.7551,245.64,245.64,245.64,245.64,-135.7551,-227.1043,270.345,540.69,245.64,-141.2113,-178.0092,10.06248,102.443,-178.0092,-91.3491,295.05,2.515619,0
-40.40102,-80.80204,345.68,345.68,-80.80204,238.279,-148.5728,-148.5728,624.36,691.36,624.36,624.36,204.3936,-148.5728,345.68,691.36,624.36,-40.40102,238.279,-1589.315,-1462.511,238.279,204.3936,624.36,-264.8858,0
-336.3336,-336.3336,47.88,71.59667,-975.0524,-336.3336,-1011.577,-372.0864,47.88,47.88,47.88,47.88,-372.0864,-1011.577,71.59667,214.79,47.88,-325.0175,-336.3336,-975.0524,-1011.577,-336.3336,-317.2203,85.98,-325.0175,0
-251.135,-5022.7,134.946,138.4864,-5447.082,7.318978,-5511.609,-5029.062,2698.92,2698.92,393.4,134.946,-251.4531,-5873.573,144.1471,3046.7,393.4,-241.9339,-5022.7,-1642.029,-1524.7,-274.8087,7.000896,393.4,-56.62169,0
-230.3135,-230.3135,169.15,169.15,-230.3135,-230.3135,-224.2485,-224.2485,169.15,169.15,169.15,169.15,-224.2485,-224.2485,169.15,169.15,169.15,-230.3135,-230.3135,-230.3135,-224.2485,-230.3135,-224.2485,169.15,-230.3135,0
-353.6035,-353.6035,45.86,45.86,-353.6035,-353.6035,-335.5351,-335.5351,45.86,45.86,45.86,45.86,-335.5351,-551.3336,111.73,45.86,45.86,-287.7335,-353.6035,-575.467,-551.3336,-353.6035,-335.5351,45.86,-287.7335,0
-295.6635,-295.6635,103.8,103.8,-295.6635,-295.6635,-306.5608,-306.5608,103.8,103.8,103.8,103.8,-306.5608,-306.5608,103.8,103.8,103.8,-295.6635,-295.6635,-295.6635,-306.5608,-295.6635,-306.5608,103.8,-295.6635,0
-180.081,-180.081,206,206,-180.081,-180.081,-169.4291,-169.4291,235.96,206,206,117.98,-257.4491,-169.4291,206,206,2355,-180.081,-536.202,-378.6794,-293.5274,477.5723,-169.4291,206,-126.2265,0
-62.17742,-124.3548,376.32,356.7,-327.1897,159.1426,-142.3909,-53.76064,597.64,752.64,597.64,597.64,194.4397,2503.986,760.4957,1426.8,597.64,321.9983,159.1426,4952.576,5423.849,-114.6824,194.4397,597.64,353.7554,0
218.3508,873.4033,642,642,873.4033,531.8508,1042.419,1042.419,1911,2568,955.5,955.5,574.1049,646.1791,514.992,2568,955.5,91.34283,1063.702,-434.9691,-224.8429,531.8508,574.1049,955.5,-48.3299,0
72.04636,72.04636,456.26,253.5092,-1394.663,72.04636,-1535.348,36.29361,456.26,456.26,456.26,456.26,36.29361,-2760.021,242.689,3042.11,456.26,-131.1643,72.04636,-3935.255,-4101.12,-294.0483,1249.561,1624.99,-135.6984,0
345.9018,691.8036,768.25,768.25,691.8036,972.6518,763.7018,763.7018,1395,1536.5,1395,1395,1008.601,763.7018,768.25,1536.5,1395,345.9018,972.6518,709.6897,764.9233,972.6518,1008.601,1395,236.5632,0
-181.5168,-363.0336,178.52,302.072,-546.0981,-15.37682,-428.4288,-405.7503,667.38,357.04,344.66,95.34,-286.0551,-606.6473,287.59,1510.36,344.66,-125.7612,-1852.878,-754.5672,-606.6473,-264.6968,556.3109,942.71,-125.7612,0
-433.7074,-9541.563,4.79,4.370222,-19535.72,-318.7974,-18016.67,-8922.557,463.54,105.38,8.5,8.2775,-402.0833,-26338.5,4.336418,196.66,119.7,-434.161,-24092.32,-39479.67,-35780.37,-432.188,-386.6585,8.5,-424.5125,0
-382.6992,-382.6992,40.95,121.9833,-826.1264,-382.6992,-804.8747,-379.0164,40.95,40.95,40.95,40.95,-379.0164,-804.8747,121.9833,365.95,40.95,-275.3755,-382.6992,-2051.991,-2112.75,-382.6992,-75.42915,300,-293.1415,0
-393.4974,-393.4974,45,45,-393.4974,-393.4974,-365.3608,-365.3608,45,45,45,45,-365.3608,-365.3608,45,45,45,-393.4974,-393.4974,-393.4974,-365.3608,-393.4974,-365.3608,45,-393.4974,0
1282.026,1282.026,1647,1647,1282.026,1282.026,1243.8,1243.8,5490,1647,1647,686.25,283.0497,1243.8,1647,1647,1647,1282.026,2570.204,1282.026,1243.8,321.2755,1243.8,1647,1282.026,0
-372.7239,-372.7239,4.01,31.31,-1002.878,-372.7239,-1165.969,-415.9564,4.01,4.01,4.01,4.01,-415.9564,-1387.368,64.7325,93.93,18.97,-315.3817,-372.7239,-1261.527,-1387.368,-356.8954,-349.0164,70.95,-315.3817,0
-293.8842,-587.7683,129.765,129.765,-587.7683,652.9408,-580.4028,-580.4028,7198.23,259.53,219.2,266.6011,-153.3653,-932.8012,100.1767,259.53,1076.59,-323.4725,-4240.297,-1935.479,-1981.54,-157.0481,-200.7664,219.2,-276.4971,0
33.10258,33.10258,471.6,623.925,370.8552,33.10258,424.6833,51.63361,471.6,471.6,471.6,471.6,51.63361,121.5048,446.0233,1247.85,471.6,7.525915,33.10258,-1586.516,-1253.531,33.10258,373.0497,776.25,-105.7677,0
-334.7339,-334.7339,42,99.625,-601.1331,-334.7339,-557.5743,-333.4291,78,42,42,26,-349.4291,-1582.436,78.23,199.25,42,-336.0361,-1052.202,-1680.181,-1582.436,-350.7339,-224.1451,157.25,-336.0361,0
-249.4635,-249.4635,150,150,-249.4635,-249.4635,-243.3985,-243.3985,150,150,150,150,-243.3985,756.6445,547.2,150,150,168.5699,-249.4635,1332.568,1108.516,-249.4635,-243.3985,150,121.1425,0
-369.4935,-369.4935,29.97,29.97,-369.4935,-369.4935,-389.9964,-389.9964,29.97,29.97,29.97,29.97,-389.9964,-389.9964,29.97,29.97,29.97,-369.4935,-369.4935,-738.987,-763.2267,-369.4935,-389.9964,29.97,-369.4935,0
-224.4198,-448.8396,141.95,120.405,-983.8591,362.1302,-1171.874,-556.0328,2305.64,283.9,186.78,576.41,156.4436,-1486.685,115.434,481.62,728.5,-269.0654,840.1609,-2959.158,-2950.003,29.85736,-233.1864,186.78,-197.2772,0
-384.4635,-384.4635,15,15,-384.4635,-384.4635,-395.3608,-395.3608,15,15,15,15,-395.3608,-395.3608,15,15,15,-384.4635,-384.4635,-384.4635,-395.3608,-384.4635,-395.3608,15,-384.4635,0
-288.3998,-288.3998,77.97,77.97,-288.3998,-288.3998,-315.4285,-315.4285,77.97,77.97,77.97,77.97,-315.4285,-315.4285,77.97,77.97,77.97,-288.3998,-288.3998,-466.7696,-513.8276,-288.3998,-315.4285,77.97,-233.3848,0
-285.0368,-285.0368,75,201.26,-1147.139,-285.0368,-923.7467,-318.3985,75,75,75,75,-318.3985,-923.7467,201.26,1006.3,780,-229.4279,-285.0368,-689.1909,-568.8046,62.06471,47.67085,423.1,-86.14886,0
-183.221,-366.442,202.86,388.844,13.81489,-210.361,-18.36939,-400.6806,175.72,405.72,230,175.72,-227.4803,-342.5489,342.6671,1944.22,175.72,-58.72877,-210.361,913.0888,947.2423,-210.361,821.6049,1203,57.06805,0
1082.602,2165.204,1504.95,900.07,3821.774,2077.652,3997.038,2259.042,2500,3009.9,2500,2500,2124.571,6661.389,846.2767,7200.56,2500,423.9285,2077.652,3933.075,4485.109,1036.352,2124.571,2500,157.323,0
